Text,Language
  Dubartootaafi Ijoollee Gaaila Hin Geenye Sagaagalummaaf Dhiyeessuuf Qophilee Taasifaman Itti Gaafatamummaa Yakkaa Jaarmiyaa Namummaan Seeraa Kennameefii Kutaa Afur Yakkoota Amala Gaariirratti Raawwataman Hojii Addaggummaafi Leeyyaasisaa Naamusa Gaariifi Amala Gaariif Faallaa Tae Iddoo Ifa Taetti Raawwachuu Wantoota Jibbisiisaa Yookiin Addaggummaa Yookiin Amala Gaariif Faallaa Taan Ummataaf Ibsuu Wantoota Jibbisiisaa Yookiin Amala Gaariif Faallaa Taan Agarsiisuu Hojiilee Hayyamaman Ibsootaafi Beeksisoota Amala Gaariif Faallaa Taan Ijoollee Gaaila Hingeenye Hojiilee Balaarra Buusan Irraa Eeguu Itti Gaafatamummaa Yakkaa Jaarmiyaa Namummaan Seeraa Kennameefii Boqonnaa Lama Yakkoota Firoota Irratti Raawwataman Kutaa Tokko Yakkoota Sirna Fuudhaafi Heerumaa Irratti Raawwataman www abyssinialaw com ,Afaan Oromo
  Fuudhaafi Eeruma Dabaan Yookiin Gowwomsuun Raawwachuu Fuudhaafi Heeruma Seeraan Dhorkame Raawwachiisuu Yookiin Raawwachuu Fuudhaafi Heeruma Umurii Gaa`elaaf Hin Geenyee Fuudhaafi Heeruma Seeraan Alaa Raawwachuufi Raawwachiisuun Haala Yakkaan Hin Gaafachiisne Fuudhaafi Heeruma Irratti Fuudhaafi Heeruma Raawwachuu Haala Addaa Sagaagalummaa Duuu Iyyataa Kutaa Lama Yakka Saalqunnamtii Firoota Gidduutti Raawwatamu Saalquunnamtii Firoota Gidduutti Raawwatamu Gocha Addaggummaa Amala Gaariif Faallaa Tae Firoota Gidduutti Raawwatamu Kutaa Sadi Yakkoota Galmee Kabajaa Irrattiifi Dirqamoota Maatii Darbuun Raawwataman Dhalachuu Yookiin Gatamee Argamuu Daaimaa Beeksisuu Dhabuu Galmee Kabajaa Sobatti Jijjiiruu Fakkeessanii Daaima Dhiyeessuu Yookiin Jijjiiruu www abyssinialaw com ,Afaan Oromo
  Dirqama Qallaba Kennuu Raawwachuu Dhabuu Dirqama Daaima Guddisuu Raawwachuu Dhabuu Boqonnaa Sadi Tumaalee Waliinii Dachaa Tauu Yakkootaa Itti Gaafatamummaa Yakkaa Ijoollee Gaaila Hin Geenyee Kitaaba Jahaffaa Yakkoota Qabeenya Irratti Raawwataman Mata Duree Tokko Yakkoota Mirga Qabeenyaa Irratti Raawwataman Boqonnaa Tokko Tumaalee Waliigalaa Qajeeltoo Tilmaama Karaa Seeraan Ala Ta`een Yookiin Garmaleen Badhaadhuu Miseensota Maatii Gidduutti Yakki Yommuu Raawwatamuu Himannaa Dhihaatu Boqonnaa Lama Yakkoota Qabeenya Irratti Raawwataman Kutaa Tokko Yakkoota Qabeenya Sochou Irratti Raawwataman www abyssinialaw com ,Afaan Oromo
  Hanna Anniisaa Hatuu Mioota Qabeenya Waliinii Taan Hatuu Hanna Namoota Duan Irratti Raawwatamu Hanna Cimaa Wanbadummaa Wanbadummaa Cimaa Saamicha Wanbadummaa Galaanarraa Haalawwan Addaa Imaanaa Hirisuu Imaanaa Hirisuu Cimaa Seeraan Ala Qabeenya Mootummaa Yookiin Ummataatti Tajaajilamuu Yookiin Qisaasuu Seeraan Ala Qabeenya Nama Birootti Tajaajilamuu Argatanii Dhoksuu Qabeenya Badee Argame Kan Ofii Taasisuu Mia Abbaa Hin Qabne Yookiin Qabeenya Uumamaa Fudhachuu Dhoksuu Yakka Dhoksuu Cimaa www abyssinialaw com ,Afaan Oromo
  Maallaqa Yookiin Qabeenya Gocha Yakkaan Argame Seera Qabeessa Fakkeessanii Dhiheessuufi Yakkicha Gargaaruu Kutaa Lama Yakkoota Qabeenya Hinsochoone Irratti Raawwataman Hoomaa Beelladaan Qabeenya Nama Biroorratti Miidhaa Geessisuu Jeequmsa Qabeenya Namaarratti Raawwachuu Miidhaa Qabiyyee Namaa Irratti Geesiisuu Mallattoolee Daangaa Bakka Isaaniirraa Jijjiiruufi Balleessuu Kutaa Sadi Miidhaa Qabeenya Nama Biroorratti Geessisuu Tumaalee Waliigalaa Haala Ulfaataa Tooftaawwan Ulfaatoo Boqonnaa Sadi Yakkoota Mirga Qabeenyaa Irratti Raawwataman Kutaa Tokko Yakkoota Gowwoomsuu Of Keessaa Qaban Gowwomsummaa Maallaqa Irratti Ajaju Osoo Hin Qabaatiin Cheekii www abyssinialaw com ,Afaan Oromo
 Baasuu Haala Waliin Dhahameen Daldala Gabaa Aksiyoonaa Adeemsisuu Aksiyoonotaan Yookiin Meeshaalee Daldalaan Tirgaa Taphachuu Gowwomsummaa cimaa Yakkoota Biroo Gocha Gowwomsuu Inshuuransii Ilaalchisee Raawwatamu Sanada Sobaatiin Gowwomsuu Amantaa Ummataatti Fayyadamuun Gowwomsuu Gochoota Gowwomsuu Biroo Miidhaa Bulchiinsa Hojii Faayidaa Nama Biroorratti Raawwatamu Haala ulfaataa Faayidaa Argatta Jechuun Sossobuun Nama Biroo Kakaasuu Namoota Dandeettii Hin Qabne Hojii Qabeenya Isaanii Miidhu Akka Raawwatan Kakaasuu Kutaa Lama Yakkoota Kompiitaraan Raawwataman Hayyama Malee Kompiitara Seenuu Tajaajila Kompiitaraa Fudhachuu Yookiin Fayyadamuu Miidhaa Daataa Irratti Geessisuu www abyssinialaw com ,Afaan Oromo
  Tajaajilamaan Hayyamameef Tajaajiloota Kompiitaraa Akka Hin Arganne Addaan Kutuu Gochoota Raawwii Yakkoota Kompiitaraa Mijeessuuf Raawwataman Yakkoota Biroo Dachaa Tauu Yakkoota Kutaa Sadi Yakkoota Rakkoo Yaadaa Yookiin Namaa Buuura Godhachuun Raawwataman Araaxaa Dirqisiisuun Fayyadamuu Faayidaa Argachuuf Sodaachisuu Haala Ulfaataa Mata Duree Lama Yakkoota Dhimma Daldalaafi Dinagdee Irratti Raawwataman Hirmaannaa Yakkaa Jaarmiyaa Namummaan seeraa Kennameefii Boqonnaa Tokko Yakkoota Mirga Qabatamoo Hin Taane Irratti Raawwataman Maqaa Gaarii Nama Biroorratti Miidhaa Qaqqabsiisuu Ibsawwan Sobaa Miidhaa Geessisan www abyssinialaw com ,Afaan Oromo
  Dorgommii Daldalaa Hin Malle Mallattoolee Madda Irra Argame Beeksisuu Saxaxa Yookiin Akkayyaa Cabsuu Mirga Barruu Artii Yookiin Hojii Kalaqa Sammuu Cabsuu Mirga Iyyannoo Dhuunfaa Dhiheessuu Haalawwan Ulfaatoo Tarkaanfilee Dabalataa Boqonnaa Lama Yakkoota Dhimma Dhiheessa Himannaa Idaa Kaffalchiisuuf Taasifamu Raawwii Murtiifi Kasaaruu Irratti Raawwataman Waliin Dhahuun Idaa Kaffaluu Dadhabuu Haala Hin Malleen Kasaaruu Waliin Dhahuun Kasaaraan Akka Qaqqabu Taasisuu Gocha Waliin Dhahuu Raawwii Murtiirratti Raawwatamu Qabeenya Qabsiisaan Yookiin Seeraan Qabame Seeraan Ala Fudhachuu Yookiin Balleessuu Qabeenya Ajaja Mana Murtiin Qabame Seeraan Ala Fudhachuu Yookiin Balleessuu Loogii Hin Malle Gaafattoota Maallaqaa Gidduutti Taasisuu Sagalee Caalmaa Argachuuf Faayidaa Kennuu www abyssinialaw com ,Afaan Oromo
  Waliin Dhahuun Waltaiinsa Argachuu Kutaa Guddaa Sadaaffaa Seera Dambii Darbuu Kitaa Torbaffaa Kutaa Waliigalaa Mata Duree Tokko Dambiilee Adabbii Ilaallatan Boqonnaa Tokko Daangaa Raawwatiinsa Seerichaa Gara Qajeeltoowwan Waliigalaa Seera Yakkaatti Qajeelchuu Dambii Darbuu Badiiwwan Seerichi Irratti Raawwatamaa Tau Seerichi Walqixa Raawwatamaa Tauusaa Iddoo Ilaalchisee Raawwatiinsa Seerichaa Murtii Biyya Alaatti Kenname Boqonnaa Lama Itti Gaafatamummaa Yakkaa Gochoota Adabsiisaniifi Namoota Adabaman Haalawwan Adabsiisan Tarkaanfilee Dhimmicha Qulqulleessuuf Fudhataman www abyssinialaw com ,Afaan Oromo
 Manni murtii gocha yookiin gochuu dhabuu seeraan alummaan isaa seeraan hin tumamne akka gocha yakkaatti lakkaawuufi adabbii itti murteessuu hin dandau ,Afaan Oromo
 Namni kamiyyuu buuura seeraatiin murtii isa dhumaa taeen balleessummaan isaa mirkanaaee yakka kanaan dura ittiin adabameen yookiin tarkaanfiin seeraa biroo irratti fudhatameen yookiin bilisaan gadi lakkifameen irra deebiee hin himatamu yookiin hin adabamu ,Afaan Oromo
 Yeroo seerri haqame kun hojiirra turetti yakki raawwatame yoo jiraateefi seera kanaan garuu akka gocha yakkaatti kan hin lakkaawamne yoo tae himachiisuus tae adabsiisuu hin dandau  himanni isaas kan jalqabame yoo tae addaan ni cita ,Afaan Oromo
 Yakki iyyannoo dhuunfaa dhiheessuun qofa adabsiisu ture buuura seera kanaatiin iyyannoo dhuunfaa malee kan adabsiisu yommuu tau guyyaa seerri kun raggae irraa eegalee waggaa lama keessatti iyyataan dhuunfaa mirga iyyannoo dhiheessuuf qabutti kan hin fayyadamne yoo tae mirgi isaa hafaa ni taa ,Afaan Oromo
 Yakkoota Daangaa Itoophiyaa Keessatti Raawwataman  Haalawwan Idilee  ,Afaan Oromo
 Dhimmi callisaan bira darbamuu hin qabne kan biroo gochoonni barmaatilee boodatti hafoo taan dubartootaafi daaimman irratti miidhaafi dararama olaanaa kan geessisan tauu isaanii Seerrii Adaba Yakkamaa duraanii beekamtii kennuu wwwabyssinialawcom ,Afaan Oromo
 Hanqinaalee armaan olitti ibsaman hambisuun seera yakkaa guutuu tae baasuuf kutaalee biyyattii hundatti sochii olaanaan taasifameera ,Afaan Oromo
 Raawwattoonni yakkaa adabamuun isaanii akka yakka biraa raawwachuu irraa of qusatan isaan taasisa ,Afaan Oromo
 Warra ol lakkaawwaman ijoollee gadi lakkaawwaman yookiin hiriyaa gaa`elaa wal hin hiikne irratti hanni salphaan raawwatame kan adabsiisu hin tau ,Afaan Oromo
 Qabeenya Nama Biroo Mancaasuu Yookiin Gatiinsaa Akka Hiratu Taasisuu Namni kamiyyuu buuura seera yakkaa keewwata fi  tiin haalawwan adabsiisaniin ala itti gaafatamummaa haala gaariin qabuu kan isaarra jiru mana gamoo yookiin gidaaraa nama biroo haala quubsaa taeen qabuu dhabuun yookiin suphuu dhabuun lafa nama biroo irratti hojiiwwan ijaarsaa raawwachuun karaa wwwabyssinialawcom ,Afaan Oromo
 Saragummaa Namni kamiyyuu kaffaluu akka hin dandeenye osoo beekuu manneen nyaataa manneen bunaa hoteelota yookiin manneen ciisichaafi dhaabbilee daldalaa kana fakkaatan ummataaf tajaajila kennan keessa seenee nyaatawwan dhugaatiiwwan ciisicha yookiin faayidaalee akaakuu kamiyyuu kan ajaje yookiin kan argate yoo tae  wwwabyssinialawcom ,Afaan Oromo
 Hayyama Malee Maallaqa Walitti Qabuu Namni kamiyyuu seeraan yookiin abbaa taayitaa dhimmi ilaallatuun osoo hin hayyamamiiniif ifatti naannaee maallaqa kan walitti qabe yookiin kan gaafate yoo tae  adabbii maallaqaatiin yookiin hidhaa mana turmaataan ni adabama ,Afaan Oromo
 Akkasumas maallaqa yookiin qabeenya dhokfame yookiin awwaalame argatee buuura seeraan mootummaaf galii akka tau beeksisa barbaachisaa tae osoo hin kenniin yookiin qabeenya miichi yookiin maallaqichi irraa argameef nama abbaa qabeenyaa taeef qooda gahee kennamuu qabu osoo hin kenniin qabeenyicha kan ofiisaa kan taasise yoo tae  buuura armaan olitti keewwata xiqqaa  jalatti ibsameen ni adabama ,Afaan Oromo
 Mioota seena qabeessa arkioolojikaalaa yookiin artii qabeenyummaan isaanii kan mootummaa taeen haala hin malleen badhaadhuuf karoorfachuun mioota kana ofiif taasisuun yookiin imaanaa hirisuun akka akaakuu yakkichaatti tumaalee waaee hannaa yookiin imaanaa hirisuu ilaallataniin kan adabsiisu ni taa ,Afaan Oromo
 Namni kamiyyuu malaammaltummaan naannessa baala sammuu adoochuun yookiin qorichaan daldala meeshaa waraanaa seeraa alaatiin yookiin seera kana keewwata   ,Afaan Oromo
 Namni kamiyyuu yakka armaan olitti keewwata xiqqaa  jalatti ibsameen buaa yakkaan argame tauusaa osoo beekuu nama yakkicha raawwatu gargaaruuf yookiin madda seeraa alaa qabeenyichi irraa argame dhoksuuf yookiin miliqsuuf yaaduun qabeenyichi seera qabeessa akka tau kan taasise yookiin bakka tokkorraa bakka birootti kan naannesse yoo tae  yookiin amala dhugaa isaa madda isaa iddoo inni itti argamu bittaafi gurgurtaa isaa sochii isaa yookiin mirga qabeenyicharraa maddu akka hin beekamne kan taasise yookiin kan miliqse yoo tae  adabbii armaan olitti keewwata xiqqaa  jalatti ibsameen ni adabama ,Afaan Oromo
 Qabeenyi raawwatichi barbadeesse yookiin miidhaa olaanaa irraan gahe mia waaqeffannaa mia seena qabeessa saayinsaawaa yookiin artii taee gatii olaanaa kan qabu yookiin kan ummataa kan taeefi eegumsa ummataatti amanuun eegduu malee kan jiraatu gamoo siidaa bakka seena qabeessa tae yookiin tajaajila ummataaf faayidaa biyyaaf barbaachisaa taee dhaabbata meeshaa hundeeffame sarara bilbilaa yookiin humna ibsaa yookiin qonnaa yoo tae  adabbichi hidhaa cimaa waggaa kudhan hin caalle yookiin dubbichi baayee ulfaataa yommuu taetti hidhaa cimaa waggaa kudhanii hanga waggaa digdamaa gahuu dandau ni taa ,Afaan Oromo
 Namni kamiyyuu badhaadhina hin malle ofiif argachuuf yookiin nama biroof argamsiisuuf yaaduun wantoota dogoggrsaa taan dubbachuun eenyummaa yookiin haala ofii dhoksuun yookiin wanta ibsuu qabu dhoksuun yookiin amantaa yookiin tilmaama dogoggoraa nama birootti fayyadamuun gochuunis tae gochuu dhabuun nama biroo gowwomsee gocha faayidaa qabeenyaa isaa yookiin garee sadaffaa miidhu akka raawwatu kan taasise yoo tae   hidhaa salphaan yookiin akka ulfaatina dubbichaatti hidhaa cimaa hanga waggaa shanii hin caalleefi adabbii maallaqaatiin ni adabama ,Afaan Oromo
 Gochichi kan raawwatame dagannoon yoo tae adabbii maallaqaatiin yookiin hidhaa salphaa waggaa tokko hin caalleen ni adabsiisa ,Afaan Oromo
 Namni ajaja kenne sun gocha kanaaf itti gaafatamaa ni taa /keewwata / ,Afaan Oromo
 Dambii darbuun yoomiyyuu yoo tae hidhaa cimaa yookiin hidhaa salphaa yakkootaaf tumamaniin hin adabsiisu ,Afaan Oromo
 Hidhaan mana turmaataa murtaau qoqqoodamee yeroo gara garaatti akka raawwatamu taasisuun ni dandaama ,Afaan Oromo
 Nama itti murtaaeef yoo barbaachise idicha qoqqoodee yeroo yerootti akka kaffalu hayyamuun manni murtichaa yeroo kaffaltii hanga jia sadii gahuu dandau murteessuufii ni dandaa ,Afaan Oromo
 adabbichis mana murtiin kan murtaa`u ajajaa loltuu itti murtaa`ee kan dhimmi ilaallatu waliin mari`achuunidha ,Afaan Oromo
 Akkasumas gonfa loltummaa gadi buusuun yookiin miseensummaa raayyaa ittisaa keessaa baasuun /keewwata / loltuu dambii darbe irratti raawwatamaa hin tau ,Afaan Oromo
 Yeroon murtiilee eeggannoo kanneenii haala kamiiniyyuu jia jaha kan caalu tauu hin dandau ,Afaan Oromo
 Bakka murtaae tokko jiraachuu yookiin oolanii buluu irraa dhorkuun dirqamni iddoo yookiin naannoo tokkotti murtaaanii jiraachuu toannoo jalatti akka eegamu taasisuun sanadoota ofiiseelawaa fudhachuun biyya keessa akka hin jiraanne yookiin biyyaa akka bau taasisuuniifi kan kana fakkaatan tarkaanfileen biroon bilisummaa dhuunfaa hirisan /keewwata -/ dambii darbaa irratti raawwatamoo hin taan ,Afaan Oromo
 Taus adabbiin hidhaa mana turmaataa waggaa tokko adabbiin maallaqaas qarshii kuma tokkoofi dhibba lama caaluu hin dandau ,Afaan Oromo
  c dhimmoota dambii darbuu biroo hunda ilaalchisee himannicha kan dhiheessu abbaa alangaa taee buuura sirna seera falmii yakkaatiin taa ,Afaan Oromo
 Moggaafamuu Namni adabbiin itti murtaae  adabbichi guutummaan yookiin gartokkeen erga raawwatamee yookiin darbiinsa yerootiin erga dhorkamee yookiin dhiifamaan erga haqamee waggaa tokko booda haalduree tokko malee maqaan isaa qulqulluun ni deebiaaf ,Afaan Oromo
 Seerota Sanadoota Aksiyoonota Yookiin Waraqaalee Dirqamaa Daddarban Ilaallatan Cabsuu  Namni kamiyyuu seera dambii yookiin qajeelfama sanadoota daddarban kan akka cheekii waraqaa hawaalaa fakkaatan akkasumas aksiyoonota yookiin waraqaalee dirqamaa kan kubbaaniyyoota daldalaa yookiin industirii ilaallatan kan cabse yoo tae  adabbii maallaqaatiin yookiin hidhaa mana turmaataan ni adabama ,Afaan Oromo
 Kaayyoo faayidaa ummataaf yookiin gocha tola ooltummaaf jecha lootariiwwaniifi walmorkiiwwan bu`uura seeraatiin hundeeffaman kan adabsiisan miti ,Afaan Oromo
 Qajeeltoowwan armaan olitti ibsaman dirqama poolisiifi yeroo dirqamarra jiran nageenya isaaniif malu ilaalchisee dambiilee tumaman irratti adabbiilee dambii darbuu raawwataman ilaalchisees raawwatamoo ni tau ,Afaan Oromo
 Gargaarsa Loogii Qabu Kennuu Hojjetaan mootummaa kamiyyuu buuura seera yakkaa keewwata  fi n haala adabsiisuun ala faayidaa dhuunfaa isaaf jecha nama dhimma isa biraa qabu yookiin aangoo isaa jala jiru loogiin kan gargaare yoo tae  adabbii maallaqaatiin yookiin hidhaa mana turmaataa jia sadii hin caalleen ni adabama ,Afaan Oromo
 Beeksisa Hin Malle  Namni kamiyyuu bu`uura seera yakkaa keewwata fi tiin haalawwan adabasiisaniin alatti seera ofiiseelawaa gahee hojii mariiwwan yookiin murteewwan mana hojii mootummaa tokko ibsuu dhorku kan darbe yoo tae adabbii maallaqaatiin yookiin hidhaa mana turmaataan ni adabama ,Afaan Oromo
isaaniin daldaluu yookiin itti tajaajilamuu ilaalchisee seera dambii yookiin qajeelfama kan darbe yookiin   b nama hin hayyamamneef keessumattuu ijoollee umuriin isaanii gaa`elaaf hin geenyeef osoo beekuu meeshaalee waraanaa yookiin rasaasawwan kan gurgure yookiin dabarsee kan kenne yookiin hordoffii barbaachisaa osoo hin taasisiin akka itti fayyadamu kan hayyame yoo tae   adabbii maallaqaatiin yookiin hidhaa mana turmaataan ni adabama ,Afaan Oromo
 Namni kamiyyuu eenyummaa isaa dhoksuuf yookiin toannoo abbaa taayitaa dhimmi ilaalu jalaa miliquuf yaaduun karaa seeraa alaan maqaa sobaa ofii kennee maqaa isaa isa dhugaa kan jijjiire yookiin sanumarratti maqaa biroo kan dabale yookiin maqaa nama biroon kan fayyadame yoo tae  adabbii maallqaatiin yookiin hidhaa mana turmaataan ni adabama ,Afaan Oromo
 Guyyaa Ayyaanaa Kabajuu Namni kamiyyuu dirqamaan akka kabajaman seeraan kan murtaaan akkaataa kabaja ayyaanotaa eeguu ilaalchisee seera dambii yookiin qajeelfama bahe kan cabse yoo tae   adabbii maallaqaatiin yookiin hidhaa mana turmaataa guyyaa saddeet hin caalleen ni adabama ,Afaan Oromo
 Daandiiwwaniifi Bakkawwan Walgaii Ummataa Toachuu  Namni kamiyyuu nageenya ummataa keessumattu   a dambiilee rogummaa qaban kabajuu dhabuun yookiin tarkaanfilee eeggannoo barbaachisoo taan osoo hin fudhatiin mioota kosii haraa wwwabyssinialawcom ,Afaan Oromo
 Ogummaalee Yaalaa Fayyisuufi Hospitaalota Toachuu  Namni kamiyyuu buuura seera yakkaa keewwata fi tiin haalawwan adabsiisaniin ala   a ogummaalee yaalaa qoricha qopheessuufi raabsuu yaala beelladootaafi yaala sukkuummaa yookiin humnoota uumamaa fayyadamuun taasifamuufi yaala buusaalee qaamaa tuttuquun raawwatamu dabalatee ogummaalee yaala kanaan walqabatan hojjechuuf hayyamuufi raawwachuu ilaalchisee  yookiin  b waahiyyoota qorichaa yookiin qorichoota gurguruu yookiin raabsuu ilaalchisee yookiin  c dhukkubsattoonni deddeebianii yookiin hospitaala ciisanii yaalaman kan itti keessummeeffaman iddoo yookiin dhaabbata yaalaa akaakuu kamiyyuu wwwabyssinialawcom ,Afaan Oromo
 Dambii Reeffa Awwaaluufi Gubuu Ilaalchisee Bahe Cabsuu Namni kamiyyuu reeffa agarsiisuu awwaaluufi gubuu ilaalchisee seera dambii yookiin qajeelfama bahe kan darbe yoo tae  adabbii maallaqaatiin yookiin hidhaa mana turmaataan ni adabama ,Afaan Oromo
 Keewwata Gaaffii Sagaagalummaa Safuun Ala Taeefi Gocha Addaggummaa Namni kamiyyuu daandiirratti addabaabayiitti yookiin bakka ummataaf banaa taetti  wwwabyssinialawcom ,Afaan Oromo
 Qabeenyota Seena Qabeessa Artiifi Uumamaa Eeguu Namni kamiyyuu buuura seera yakkaatiin haala adabsiisuun ala  wwwabyssinialawcom ,Afaan Oromo
 Oduu Sobaa Odeessuun Ummata Kakaasuu  Namni kamiyyuu haala yakkoota nageenya biyyaa irratti raawwatamaniin ala taeen /keewwata ,Afaan Oromo
 Gurmeessaan kakaasaan yookiin gaggeessaan yakkichaa hidhaa salphaa jia jahaa gadi hin taaneefi adabbii maallaqaatiin yakkichi ulfaataa yommuu taetti hidhaa cimaa waggaa shan hin caalleefi adabbii maallaqaatiin ni adabama ,Afaan Oromo
 Balaa Uumamaa Geessisuu  Namni kamiyyuu namoota yookiin qabeenya irratti balaa geessisuuf yaadee balaa lolaa yookiin bishaaniin nyaatamuu fottoqiinsa lafaa diigama yookiin kan kana fakkaatan biroo kamiyyuu akka qaqqabu kan taasise yoo tae   buuura armaan olitti keewwata jalatti tumameen ni adabama ,Afaan Oromo
 Keewwata kana keewwata xiqqaa  yookiin keewwata xiqqaa  n yakki raawwatame salphaa taee yommuu argamu manni murtichaa bakka hidhaa salphaa hojii dirqamaa yookiin adabbii maallaqaa murteessuu ni dandaa ,Afaan Oromo
 Haalawwan Eegaman  Tumaaleen boqonnaa kanaa iddoowwan hojiifi hojiiwwan tajaajila ittisa biyyaaf yookiin loltummaaf hundeeffaman miidhuu yookiin mancaasuu keessumattuu diiguu yookiin gufachiisuu raawwatiinsa tumaalee miidhaarra buusuu ilaallatan /keewwata a ,Afaan Oromo
 Yakkichi kan raawwatame dagannoon yoo tae adabbichi adabbii maallaqaa qarshii kuma tokko hin caalle yookiin yakkichi ulfaataa yommuu taetti hidhaa salphaa jia jaha hin caalle ni taa ,Afaan Oromo
 Yakkichi dagannoon kan raawwatame dirqama hojii ogummaa yookiin waliigaltee cabsuun yoo tae  adabbichi hidhaa salphaa jia tokkoo gadi hin taane ni taa ,Afaan Oromo
 Wantoota naarkotikii yookiin saayikotiroppikii kaayyoo seeraa alaatiif oolchuuf yaaduun ogeessa yaalaa dogoggorsuun waraqaa qorichi ittiin ajajamu akka kennamuuf kan taasise yookiin karaa seeraatiinis tae seeraan alaatiin namni waraqaa qorichi ittiin ajajamu argate sana garee sadaffaa hin hayyamamneef dabarse  yookiin waraqaa wantoonni naarkotikii yookiin saayikotiroppikii ittiin ajajaman itti yaadee ogeessi yaalaa karaa seeraa alaatiin barreesse   hidhaa cimaa waggaa shan hin caalleefi adabbii maallaqaatiin ni adabama ,Afaan Oromo
 Namni kamiyyuu kaayyoo keewwata xiqqaa  jalatti ibsameef oolchuuf yaaduun qoricha seeraan hayyamame haala hin malleen yookiin kaayyoo hojjetameef ala kan ajaje kan kenne yookiin kan fayyadame yoo tae   hidhaa salphaan yookiin adabbii maallaqaatiin ni adabama ,Afaan Oromo
 Yakkichi kan raawwatame dagannoon yoo tae  adabbichi hidhaa salphaa jia jaha hin caalle yookiin adabbii maallaqaa ni taa ,Afaan Oromo
 Haalawwan Adabbii Cimsan  Balleessichi yakkoota armaan olitti keewwatoota fi jalatti ibsaman ogummaa isaa godhatee kan qabate yoo tae /keewwata / yookiin yakkicha kan raawwate mioota baayina olaanaa qaban irratti yoo taeefi miidhaan gahes  ulfaataa yommuu tau adabbichi tumaalee kana jalatti kan ibsame adabbii olaanaa bilisummaa dhabsiisuufi adabbii maallaqaa qarshii kuma dhibba lama hin caalle ni taa ,Afaan Oromo
 Yakkichi kan raawwatame dagannoon yoo tae  hidhaa salphaa jia sadii hin caalleen ni adabsiisa ,Afaan Oromo
 Namni tokko lubbuu qaama yookiin fayyaa isaarra miidhaa cimaan kan gahu taee osoo jiruu gargaarsa kan hin goone namni kamiyyuu kan ittiin adabamu tumaan adabbii olaanaa /keewwata  / akka eegametti taa ,Afaan Oromo
 Namni kamiyyuu namni biroo akka of ajjeesu kan kakaase yookiin kan gargaare yoo tae yaaliin of ajjeesuu yommuu taasifametti hidhaa salphaan  gochi of ajjeesuu yommuu raawwatametti hidhaa cimaa waggaa shan hin caalleen ni adabama ,Afaan Oromo
 Ulfa sadarkaa kamiyyuu irratti argamu haalawwan keewwata jalatti ibsamaniin ala itti yaadanii baasuun buuura tumaalee armaan gaditti ibsamaniin ni adabsiisa ,Afaan Oromo
 Daangaa yeroo ogummaa yaalaatiin hayyamame keessatti dhaabbata yaalaatti ulfi yoo addaan cite kan nama hin adabsiifne   a sababa dirqisiisamanii gudeedamuun yookiin saalqunnamtii firoota gidduutti taasifameen ulfi kan argame yoo tae   b itti fufuun ulfaa lubbuu haadhaa irrattis tae ulfichaarratti yookiin fayyaa haadhaa irratti balaa kan hordofsiisu yoo tae yookiin dhalachuun daaimmichaa fayyaa yookiin lubbuu haadhaarratti balaa kan fidu yoo tae   c ulfichi hanqina qaamaa cimaa fayyuu hin dandeenye deformed kan qabu yoo tae  yookiin  d dubartiin ulfoofte tokko hirina qaamaa yookiin sammuu kan qabdu tauu ishiitiin yookiin gaa`elaaf kan hin geenye tauu ishiitiin daaima dhalatu guddisuuf gahumsa sammuu yookiin qaamaa kan hin qabne yoo taatedha ,Afaan Oromo
 Qajeelfama keewwata kana keewwata xiqqaa  jalatti ibsame namni cabse kamiyyuu adabbii maallaqaa qarshii kuma tokko hin caalleen yookiin hidhaa salphaa jia sadii hin caalleen ni adabama ,Afaan Oromo
 Miidhaan qaqqabe akka isa keewwata jalatti ibsamee yoo tae yookiin kan miidhaa qaqqabsiise dirqama ogummaa yookiin kan biroo qaama yookiin fayyaa nama biroo eeguu kan qabu kan akka nama ogeessa yaalaa yookiin konkolaachisaa yoo tae adabbichi hidhaa salphaa jia jahaa gadi hin taaneefi adabbii maallaqaa qarshii kuma tokkoo gadi hin taane ni taa ,Afaan Oromo
 Karaa Gochoota Barmaatilee Miidhaa Geessisaniin Lubbuu Dubartoota Ulfaafi Daaimmaniirratti Miidhaa Geessisuu  ,Afaan Oromo
 Fayyaa qaamaa yookiin sammuu irra miidhaan gahe dagannoon yoo tae  dhimma kana ilaalchisee tumaan seera kanaa rogummaa qabu raawwatamaa ni taa ,Afaan Oromo
 Namni kamiyyuu nafsaala dubartii tokkoo kan hodhe yoo tae   hidhaa cimaa waggaa sadii hanga waggaa shanii gahuu dandauun ni adabama ,Afaan Oromo
 Tumaaleen Gochoota Barmaatilee Miidhaa Geessisan Dhorkan Akka Hin Rawwatamne Kakaasuu  Tumaaleen seera kanaa gochoota barmaatilee miidhaa geessisan dhorkan akka hin raawwatamne karaa kallattiinis tae alkallattiin namni kakaase yookiin  dadammakse kaayyoo akkasii raawwachiisuuf ummata gurmeesse sochii kaayyoo kanaaf gurmaaeen kan hirmaachiise yookiin kaayyoo kanaaf deeggarsa kan kenne kamiyyuu  hidhaa salphaa jia sadii gadi hin taanen yookiin adabbii maallaqaa qarshii dhibba shanii gadi hin taaneen yookiin lamaaniinuu ni adabama ,Afaan Oromo
